"ID";"Geslacht";"Migratieachtergrond";"Postcode";"Perioden";"Bevolking_1"
"68485";"T001038";"T001040";"PC8211  ";"2019JJ00";"     260"
"68507";"T001038";"T001040";"PC8212  ";"2019JJ00";"    4605"
"68529";"T001038";"T001040";"PC8218  ";"2019JJ00";"     250"
"68551";"T001038";"T001040";"PC8219  ";"2019JJ00";"    2750"
"68573";"T001038";"T001040";"PC8221  ";"2019JJ00";"      10"
"68595";"T001038";"T001040";"PC8222  ";"2019JJ00";"     185"
"68617";"T001038";"T001040";"PC8223  ";"2019JJ00";"    4965"
"68639";"T001038";"T001040";"PC8224  ";"2019JJ00";"    7125"
"68661";"T001038";"T001040";"PC8225  ";"2019JJ00";"    8130"
"68683";"T001038";"T001040";"PC8226  ";"2019JJ00";"    9705"
"68705";"T001038";"T001040";"PC8231  ";"2019JJ00";"    4970"
"68727";"T001038";"T001040";"PC8232  ";"2019JJ00";"    7195"
"68749";"T001038";"T001040";"PC8233  ";"2019JJ00";"     680"
"68771";"T001038";"T001040";"PC8239  ";"2019JJ00";"     170"
"68793";"T001038";"T001040";"PC8241  ";"2019JJ00";"    1380"
"68815";"T001038";"T001040";"PC8242  ";"2019JJ00";"    6115"
"68837";"T001038";"T001040";"PC8243  ";"2019JJ00";"    9470"
"68859";"T001038";"T001040";"PC8244  ";"2019JJ00";"    4225"
"68881";"T001038";"T001040";"PC8245  ";"2019JJ00";"    5705"
"68903";"T001038";"T001040";"PC8251  ";"2019JJ00";"   12435"
"68925";"T001038";"T001040";"PC8252  ";"2019JJ00";"    5860"
"68947";"T001038";"T001040";"PC8253  ";"2019JJ00";"    9170"
"68969";"T001038";"T001040";"PC8254  ";"2019JJ00";"     675"
"68991";"T001038";"T001040";"PC8255  ";"2019JJ00";"    6330"
"69013";"T001038";"T001040";"PC8256  ";"2019JJ00";"    6345"
"69035";"T001038";"T001040";"PC8261  ";"2019JJ00";"    5285"
"69057";"T001038";"T001040";"PC8262  ";"2019JJ00";"    6475"
"69079";"T001038";"T001040";"PC8263  ";"2019JJ00";"     715"
"69101";"T001038";"T001040";"PC8264  ";"2019JJ00";"    2125"
"69123";"T001038";"T001040";"PC8265  ";"2019JJ00";"   14520"
"69145";"T001038";"T001040";"PC8266  ";"2019JJ00";"    7290"
"69167";"T001038";"T001040";"PC8267  ";"2019JJ00";"     635"
"69189";"T001038";"T001040";"PC8271  ";"2019JJ00";"   12360"
"69211";"T001038";"T001040";"PC8274  ";"2019JJ00";"     880"
"69233";"T001038";"T001040";"PC8275  ";"2019JJ00";"     680"
"69255";"T001038";"T001040";"PC8276  ";"2019JJ00";"     745"
"69277";"T001038";"T001040";"PC8277  ";"2019JJ00";"    1020"
"69299";"T001038";"T001040";"PC8278  ";"2019JJ00";"     880"
"69321";"T001038";"T001040";"PC8281  ";"2019JJ00";"   10265"
"69343";"T001038";"T001040";"PC8291  ";"2019JJ00";"      10"
"69365";"T001038";"T001040";"PC8292  ";"2019JJ00";""
"69387";"T001038";"T001040";"PC8293  ";"2019JJ00";"     170"
"69409";"T001038";"T001040";"PC8294  ";"2019JJ00";"     170"
"69431";"T001038";"T001040";"PC8301  ";"2019JJ00";"    2115"
"69453";"T001038";"T001040";"PC8302  ";"2019JJ00";"   10415"
"69475";"T001038";"T001040";"PC8303  ";"2019JJ00";"    9735"
"69497";"T001038";"T001040";"PC8304  ";"2019JJ00";"    3475"
"69519";"T001038";"T001040";"PC8305  ";"2019JJ00";"     310"
"69541";"T001038";"T001040";"PC8307  ";"2019JJ00";"    3070"
"69563";"T001038";"T001040";"PC8308  ";"2019JJ00";"    1915"
"69585";"T001038";"T001040";"PC8309  ";"2019JJ00";"    2470"
"69607";"T001038";"T001040";"PC8311  ";"2019JJ00";"    1405"
"69629";"T001038";"T001040";"PC8312  ";"2019JJ00";"    1675"
"69651";"T001038";"T001040";"PC8313  ";"2019JJ00";"    1670"
"69673";"T001038";"T001040";"PC8314  ";"2019JJ00";"    1415"
"69695";"T001038";"T001040";"PC8315  ";"2019JJ00";"    2045"
"69717";"T001038";"T001040";"PC8316  ";"2019JJ00";"    3690"
"69739";"T001038";"T001040";"PC8317  ";"2019JJ00";"    1435"
"69761";"T001038";"T001040";"PC8319  ";"2019JJ00";"       5"
"69783";"T001038";"T001040";"PC8321  ";"2019JJ00";"   13820"
"69805";"T001038";"T001040";"PC8322  ";"2019JJ00";"    6960"
"69827";"T001038";"T001040";"PC8325  ";"2019JJ00";"    4240"
"69849";"T001038";"T001040";"PC8326  ";"2019JJ00";"    2455"
"69871";"T001038";"T001040";"PC8331  ";"2019JJ00";"   10435"
"69893";"T001038";"T001040";"PC8332  ";"2019JJ00";"    6015"
"69915";"T001038";"T001040";"PC8333  ";"2019JJ00";"     700"
"69937";"T001038";"T001040";"PC8334  ";"2019JJ00";"    2065"
"69959";"T001038";"T001040";"PC8335  ";"2019JJ00";"     200"
"69981";"T001038";"T001040";"PC8336  ";"2019JJ00";"      85"
"70003";"T001038";"T001040";"PC8337  ";"2019JJ00";"     195"
"70025";"T001038";"T001040";"PC8338  ";"2019JJ00";"     855"
"70047";"T001038";"T001040";"PC8339  ";"2019JJ00";"     160"
"70069";"T001038";"T001040";"PC8341  ";"2019JJ00";"    1895"
"70091";"T001038";"T001040";"PC8342  ";"2019JJ00";"     250"
"70113";"T001038";"T001040";"PC8343  ";"2019JJ00";"     615"
"70135";"T001038";"T001040";"PC8344  ";"2019JJ00";"     315"
"70157";"T001038";"T001040";"PC8345  ";"2019JJ00";"     305"
"70179";"T001038";"T001040";"PC8346  ";"2019JJ00";"     340"
"70201";"T001038";"T001040";"PC8347  ";"2019JJ00";"     600"
"70223";"T001038";"T001040";"PC8351  ";"2019JJ00";"     795"
"70245";"T001038";"T001040";"PC8355  ";"2019JJ00";"    2760"
"70267";"T001038";"T001040";"PC8356  ";"2019JJ00";"    1375"
"70289";"T001038";"T001040";"PC8361  ";"2019JJ00";"      80"
"70311";"T001038";"T001040";"PC8362  ";"2019JJ00";"      20"
"70333";"T001038";"T001040";"PC8363  ";"2019JJ00";"     170"
"70355";"T001038";"T001040";"PC8371  ";"2019JJ00";"     480"
"70377";"T001038";"T001040";"PC8372  ";"2019JJ00";"      40"
"70399";"T001038";"T001040";"PC8373  ";"2019JJ00";"     315"
"70421";"T001038";"T001040";"PC8374  ";"2019JJ00";"     925"
"70443";"T001038";"T001040";"PC8375  ";"2019JJ00";"    2585"
"70465";"T001038";"T001040";"PC8376  ";"2019JJ00";"     535"
"70487";"T001038";"T001040";"PC8377  ";"2019JJ00";"     225"
"70509";"T001038";"T001040";"PC8378  ";"2019JJ00";"     400"
"70531";"T001038";"T001040";"PC8381  ";"2019JJ00";"    1975"
"70553";"T001038";"T001040";"PC8382  ";"2019JJ00";"     290"
"70575";"T001038";"T001040";"PC8383  ";"2019JJ00";"     545"
"70597";"T001038";"T001040";"PC8384  ";"2019JJ00";"     890"
"70619";"T001038";"T001040";"PC8385  ";"2019JJ00";"     355"
"70641";"T001038";"T001040";"PC8386  ";"2019JJ00";"     110"
"70663";"T001038";"T001040";"PC8387  ";"2019JJ00";"     220"
"70685";"T001038";"T001040";"PC8388  ";"2019JJ00";"     535"
"70707";"T001038";"T001040";"PC8389  ";"2019JJ00";"     310"
"70729";"T001038";"T001040";"PC8391  ";"2019JJ00";"    3565"
"70751";"T001038";"T001040";"PC8392  ";"2019JJ00";"     880"
"70773";"T001038";"T001040";"PC8393  ";"2019JJ00";"     200"
"70795";"T001038";"T001040";"PC8394  ";"2019JJ00";"     410"
"70817";"T001038";"T001040";"PC8395  ";"2019JJ00";"    1040"
"70839";"T001038";"T001040";"PC8396  ";"2019JJ00";"      90"
"70861";"T001038";"T001040";"PC8397  ";"2019JJ00";"     800"
"70883";"T001038";"T001040";"PC8398  ";"2019JJ00";"     485"
"70905";"T001038";"T001040";"PC8401  ";"2019JJ00";"    7360"
"70927";"T001038";"T001040";"PC8403  ";"2019JJ00";"     295"
"70949";"T001038";"T001040";"PC8404  ";"2019JJ00";"    1050"
"70971";"T001038";"T001040";"PC8405  ";"2019JJ00";"     440"
"70993";"T001038";"T001040";"PC8406  ";"2019JJ00";"    1540"
"71015";"T001038";"T001040";"PC8407  ";"2019JJ00";"    1020"
"71037";"T001038";"T001040";"PC8408  ";"2019JJ00";"    1305"
"71059";"T001038";"T001040";"PC8409  ";"2019JJ00";"     770"
"71081";"T001038";"T001040";"PC8411  ";"2019JJ00";"    3260"
"71103";"T001038";"T001040";"PC8412  ";"2019JJ00";"     825"
"71125";"T001038";"T001040";"PC8413  ";"2019JJ00";"     840"
"71147";"T001038";"T001040";"PC8414  ";"2019JJ00";"    1450"
"71169";"T001038";"T001040";"PC8415  ";"2019JJ00";"     410"
"71191";"T001038";"T001040";"PC8421  ";"2019JJ00";"    1565"
"71213";"T001038";"T001040";"PC8422  ";"2019JJ00";"     265"
"71235";"T001038";"T001040";"PC8423  ";"2019JJ00";"    1030"
"71257";"T001038";"T001040";"PC8424  ";"2019JJ00";"     635"
"71279";"T001038";"T001040";"PC8425  ";"2019JJ00";"     290"
"71301";"T001038";"T001040";"PC8426  ";"2019JJ00";"    4760"
"71323";"T001038";"T001040";"PC8427  ";"2019JJ00";"     410"
"71345";"T001038";"T001040";"PC8428  ";"2019JJ00";"     360"
"71367";"T001038";"T001040";"PC8431  ";"2019JJ00";"    9655"
"71389";"T001038";"T001040";"PC8432  ";"2019JJ00";"     595"
"71411";"T001038";"T001040";"PC8433  ";"2019JJ00";"    3230"
"71433";"T001038";"T001040";"PC8434  ";"2019JJ00";"     840"
"71455";"T001038";"T001040";"PC8435  ";"2019JJ00";"    1865"
"71477";"T001038";"T001040";"PC8437  ";"2019JJ00";"     240"
"71499";"T001038";"T001040";"PC8438  ";"2019JJ00";"     145"
"71521";"T001038";"T001040";"PC8439  ";"2019JJ00";"      50"
"71543";"T001038";"T001040";"PC8441  ";"2019JJ00";"    4555"
"71565";"T001038";"T001040";"PC8442  ";"2019JJ00";"    5310"
"71587";"T001038";"T001040";"PC8443  ";"2019JJ00";"    2760"
"71609";"T001038";"T001040";"PC8444  ";"2019JJ00";"     305"
"71631";"T001038";"T001040";"PC8445  ";"2019JJ00";"    1485"
"71653";"T001038";"T001040";"PC8446  ";"2019JJ00";"    7150"
"71675";"T001038";"T001040";"PC8447  ";"2019JJ00";"    3260"
"71697";"T001038";"T001040";"PC8448  ";"2019JJ00";"    5070"
"71719";"T001038";"T001040";"PC8449  ";"2019JJ00";"     265"
"71741";"T001038";"T001040";"PC8451  ";"2019JJ00";"    1460"
"71763";"T001038";"T001040";"PC8452  ";"2019JJ00";"     125"
"71785";"T001038";"T001040";"PC8453  ";"2019JJ00";"    1000"
"71807";"T001038";"T001040";"PC8454  ";"2019JJ00";"     675"
"71829";"T001038";"T001040";"PC8455  ";"2019JJ00";"     600"
"71851";"T001038";"T001040";"PC8456  ";"2019JJ00";"    1325"
"71873";"T001038";"T001040";"PC8457  ";"2019JJ00";"     300"
"71895";"T001038";"T001040";"PC8458  ";"2019JJ00";"     840"
"71917";"T001038";"T001040";"PC8459  ";"2019JJ00";"     435"
"71939";"T001038";"T001040";"PC8461  ";"2019JJ00";"     725"
"71961";"T001038";"T001040";"PC8462  ";"2019JJ00";"     185"
"71983";"T001038";"T001040";"PC8463  ";"2019JJ00";"     570"
"72005";"T001038";"T001040";"PC8464  ";"2019JJ00";"    1280"
"72027";"T001038";"T001040";"PC8465  ";"2019JJ00";"    1945"
"72049";"T001038";"T001040";"PC8466  ";"2019JJ00";"      50"
"72071";"T001038";"T001040";"PC8467  ";"2019JJ00";"     405"
"72093";"T001038";"T001040";"PC8468  ";"2019JJ00";"     410"
"72115";"T001038";"T001040";"PC8469  ";"2019JJ00";"     165"
"72137";"T001038";"T001040";"PC8471  ";"2019JJ00";"   11260"
"72159";"T001038";"T001040";"PC8472  ";"2019JJ00";"    1695"
"72181";"T001038";"T001040";"PC8474  ";"2019JJ00";"    1060"
"72203";"T001038";"T001040";"PC8475  ";"2019JJ00";"     505"
"72225";"T001038";"T001040";"PC8476  ";"2019JJ00";"     320"
"72247";"T001038";"T001040";"PC8477  ";"2019JJ00";"     150"
"72269";"T001038";"T001040";"PC8478  ";"2019JJ00";"     235"
"72291";"T001038";"T001040";"PC8479  ";"2019JJ00";"     210"
"72313";"T001038";"T001040";"PC8481  ";"2019JJ00";"     135"
"72335";"T001038";"T001040";"PC8482  ";"2019JJ00";"     205"
"72357";"T001038";"T001040";"PC8483  ";"2019JJ00";"     440"
"72379";"T001038";"T001040";"PC8484  ";"2019JJ00";"     240"
"72401";"T001038";"T001040";"PC8485  ";"2019JJ00";"     455"
"72423";"T001038";"T001040";"PC8486  ";"2019JJ00";"     240"
"72445";"T001038";"T001040";"PC8487  ";"2019JJ00";"     145"
"72467";"T001038";"T001040";"PC8488  ";"2019JJ00";"     195"
"72489";"T001038";"T001040";"PC8489  ";"2019JJ00";"      40"
"72511";"T001038";"T001040";"PC8491  ";"2019JJ00";"    3355"
"72533";"T001038";"T001040";"PC8493  ";"2019JJ00";"     755"
"72555";"T001038";"T001040";"PC8494  ";"2019JJ00";"    1060"
"72577";"T001038";"T001040";"PC8495  ";"2019JJ00";"    1560"
"72599";"T001038";"T001040";"PC8497  ";"2019JJ00";"      60"
"72621";"T001038";"T001040";"PC8501  ";"2019JJ00";"    9685"
"72643";"T001038";"T001040";"PC8502  ";"2019JJ00";"    3320"
"72665";"T001038";"T001040";"PC8503  ";"2019JJ00";"      65"
"72687";"T001038";"T001040";"PC8505  ";"2019JJ00";"      55"
"72709";"T001038";"T001040";"PC8506  ";"2019JJ00";"     575"
"72731";"T001038";"T001040";"PC8507  ";"2019JJ00";"     225"
"72753";"T001038";"T001040";"PC8508  ";"2019JJ00";"     420"
"72775";"T001038";"T001040";"PC8511  ";"2019JJ00";"     240"
"72797";"T001038";"T001040";"PC8512  ";"2019JJ00";"     210"
"72819";"T001038";"T001040";"PC8513  ";"2019JJ00";"     335"
"72841";"T001038";"T001040";"PC8514  ";"2019JJ00";"      85"
"72863";"T001038";"T001040";"PC8515  ";"2019JJ00";"      80"
"72885";"T001038";"T001040";"PC8516  ";"2019JJ00";"      95"
"72907";"T001038";"T001040";"PC8517  ";"2019JJ00";"     830"
"72929";"T001038";"T001040";"PC8521  ";"2019JJ00";"    3335"
"72951";"T001038";"T001040";"PC8522  ";"2019JJ00";"     365"
"72973";"T001038";"T001040";"PC8523  ";"2019JJ00";"     485"
"72995";"T001038";"T001040";"PC8524  ";"2019JJ00";"      25"
"73017";"T001038";"T001040";"PC8525  ";"2019JJ00";"    1075"
"73039";"T001038";"T001040";"PC8526  ";"2019JJ00";"     100"
"73061";"T001038";"T001040";"PC8527  ";"2019JJ00";"      35"
"73083";"T001038";"T001040";"PC8528  ";"2019JJ00";"      50"
"73105";"T001038";"T001040";"PC8529  ";"2019JJ00";"      90"
"73127";"T001038";"T001040";"PC8531  ";"2019JJ00";"    8240"
"73149";"T001038";"T001040";"PC8532  ";"2019JJ00";"    2135"
"73171";"T001038";"T001040";"PC8534  ";"2019JJ00";"      45"
"73193";"T001038";"T001040";"PC8535  ";"2019JJ00";"     165"
"73215";"T001038";"T001040";"PC8536  ";"2019JJ00";"     900"
"73237";"T001038";"T001040";"PC8537  ";"2019JJ00";"     240"
"73259";"T001038";"T001040";"PC8538  ";"2019JJ00";"     645"
"73281";"T001038";"T001040";"PC8539  ";"2019JJ00";"    1010"
"73303";"T001038";"T001040";"PC8541  ";"2019JJ00";"     105"
"73325";"T001038";"T001040";"PC8542  ";"2019JJ00";"     225"
"73347";"T001038";"T001040";"PC8551  ";"2019JJ00";"    1390"
"73369";"T001038";"T001040";"PC8552  ";"2019JJ00";"      20"
"73391";"T001038";"T001040";"PC8553  ";"2019JJ00";"      90"
"73413";"T001038";"T001040";"PC8554  ";"2019JJ00";"      75"
"73435";"T001038";"T001040";"PC8556  ";"2019JJ00";"     710"
"73457";"T001038";"T001040";"PC8561  ";"2019JJ00";"    3925"
"73479";"T001038";"T001040";"PC8563  ";"2019JJ00";"     620"
"73501";"T001038";"T001040";"PC8564  ";"2019JJ00";"     110"
"73523";"T001038";"T001040";"PC8565  ";"2019JJ00";"     390"
"73545";"T001038";"T001040";"PC8566  ";"2019JJ00";"     535"
"73567";"T001038";"T001040";"PC8567  ";"2019JJ00";"    1325"
"73589";"T001038";"T001040";"PC8571  ";"2019JJ00";"     480"
"73611";"T001038";"T001040";"PC8572  ";"2019JJ00";"     170"
"73633";"T001038";"T001040";"PC8573  ";"2019JJ00";"     120"
"73655";"T001038";"T001040";"PC8574  ";"2019JJ00";"    1070"
"73677";"T001038";"T001040";"PC8581  ";"2019JJ00";"     345"
"73699";"T001038";"T001040";"PC8582  ";"2019JJ00";"     265"
"73721";"T001038";"T001040";"PC8583  ";"2019JJ00";"      55"
"73743";"T001038";"T001040";"PC8584  ";"2019JJ00";"     585"
"73765";"T001038";"T001040";"PC8601  ";"2019JJ00";"    3165"
"73787";"T001038";"T001040";"PC8602  ";"2019JJ00";"    4715"
"73809";"T001038";"T001040";"PC8603  ";"2019JJ00";"    4790"
"73831";"T001038";"T001040";"PC8604  ";"2019JJ00";"    5085"
"73853";"T001038";"T001040";"PC8605  ";"2019JJ00";"    2165"
"73875";"T001038";"T001040";"PC8606  ";"2019JJ00";"    2775"
"73897";"T001038";"T001040";"PC8607  ";"2019JJ00";"    5975"
"73919";"T001038";"T001040";"PC8608  ";"2019JJ00";"    4655"
"73941";"T001038";"T001040";"PC8611  ";"2019JJ00";"     280"
"73963";"T001038";"T001040";"PC8612  ";"2019JJ00";"      25"
"73985";"T001038";"T001040";"PC8613  ";"2019JJ00";"      30"
"74007";"T001038";"T001040";"PC8614  ";"2019JJ00";"     735"
"74029";"T001038";"T001040";"PC8615  ";"2019JJ00";"     605"
"74051";"T001038";"T001040";"PC8616  ";"2019JJ00";"      80"
"74073";"T001038";"T001040";"PC8617  ";"2019JJ00";"     250"
"74095";"T001038";"T001040";"PC8618  ";"2019JJ00";"     445"
"74117";"T001038";"T001040";"PC8621  ";"2019JJ00";"    2195"
"74139";"T001038";"T001040";"PC8622  ";"2019JJ00";"     650"
"74161";"T001038";"T001040";"PC8623  ";"2019JJ00";"     300"
"74183";"T001038";"T001040";"PC8624  ";"2019JJ00";"     415"
"74205";"T001038";"T001040";"PC8625  ";"2019JJ00";"    1075"
"74227";"T001038";"T001040";"PC8626  ";"2019JJ00";"     145"
"74249";"T001038";"T001040";"PC8627  ";"2019JJ00";"     365"
"74271";"T001038";"T001040";"PC8628  ";"2019JJ00";"     235"
"74293";"T001038";"T001040";"PC8629  ";"2019JJ00";"    1645"
"74315";"T001038";"T001040";"PC8631  ";"2019JJ00";"      45"
"74337";"T001038";"T001040";"PC8632  ";"2019JJ00";"     185"
"74359";"T001038";"T001040";"PC8633  ";"2019JJ00";"     645"
"74381";"T001038";"T001040";"PC8635  ";"2019JJ00";"     420"
"74403";"T001038";"T001040";"PC8636  ";"2019JJ00";"     105"
"74425";"T001038";"T001040";"PC8637  ";"2019JJ00";"     280"
"74447";"T001038";"T001040";"PC8641  ";"2019JJ00";"     100"
"74469";"T001038";"T001040";"PC8642  ";"2019JJ00";"      70"
"74491";"T001038";"T001040";"PC8644  ";"2019JJ00";"     115"
"74513";"T001038";"T001040";"PC8647  ";"2019JJ00";"     360"
"74535";"T001038";"T001040";"PC8651  ";"2019JJ00";"    3010"
"74557";"T001038";"T001040";"PC8658  ";"2019JJ00";"      75"
"74579";"T001038";"T001040";"PC8701  ";"2019JJ00";"    8040"
"74601";"T001038";"T001040";"PC8702  ";"2019JJ00";"    2045"
"74623";"T001038";"T001040";"PC8711  ";"2019JJ00";"    4435"
"74645";"T001038";"T001040";"PC8713  ";"2019JJ00";"     860"
"74667";"T001038";"T001040";"PC8715  ";"2019JJ00";"     940"
"74689";"T001038";"T001040";"PC8721  ";"2019JJ00";"     780"
"74711";"T001038";"T001040";"PC8722  ";"2019JJ00";"     340"
"74733";"T001038";"T001040";"PC8723  ";"2019JJ00";"    2695"
"74755";"T001038";"T001040";"PC8724  ";"2019JJ00";"     340"
"74777";"T001038";"T001040";"PC8731  ";"2019JJ00";"    2285"
"74799";"T001038";"T001040";"PC8732  ";"2019JJ00";"     225"
"74821";"T001038";"T001040";"PC8733  ";"2019JJ00";"      45"
"74843";"T001038";"T001040";"PC8734  ";"2019JJ00";"     955"
"74865";"T001038";"T001040";"PC8735  ";"2019JJ00";"     235"
"74887";"T001038";"T001040";"PC8736  ";"2019JJ00";"     185"
"74909";"T001038";"T001040";"PC8737  ";"2019JJ00";"     115"
"74931";"T001038";"T001040";"PC8741  ";"2019JJ00";"     120"
"74953";"T001038";"T001040";"PC8742  ";"2019JJ00";"     295"
"74975";"T001038";"T001040";"PC8743  ";"2019JJ00";"      80"
"74997";"T001038";"T001040";"PC8744  ";"2019JJ00";"     270"
"75019";"T001038";"T001040";"PC8745  ";"2019JJ00";"      45"
"75041";"T001038";"T001040";"PC8746  ";"2019JJ00";"     155"
"75063";"T001038";"T001040";"PC8747  ";"2019JJ00";"     295"
"75085";"T001038";"T001040";"PC8748  ";"2019JJ00";"    1775"
"75107";"T001038";"T001040";"PC8749  ";"2019JJ00";"     590"
"75129";"T001038";"T001040";"PC8751  ";"2019JJ00";"     165"
"75151";"T001038";"T001040";"PC8752  ";"2019JJ00";"      25"
"75173";"T001038";"T001040";"PC8753  ";"2019JJ00";"      85"
"75195";"T001038";"T001040";"PC8754  ";"2019JJ00";"    3525"
"75217";"T001038";"T001040";"PC8755  ";"2019JJ00";"     115"
"75239";"T001038";"T001040";"PC8756  ";"2019JJ00";"      45"
"75261";"T001038";"T001040";"PC8757  ";"2019JJ00";"     200"
"75283";"T001038";"T001040";"PC8758  ";"2019JJ00";"     100"
"75305";"T001038";"T001040";"PC8759  ";"2019JJ00";"     465"
"75327";"T001038";"T001040";"PC8761  ";"2019JJ00";"     220"
"75349";"T001038";"T001040";"PC8762  ";"2019JJ00";"      85"
"75371";"T001038";"T001040";"PC8763  ";"2019JJ00";"     470"
"75393";"T001038";"T001040";"PC8764  ";"2019JJ00";"      85"
"75415";"T001038";"T001040";"PC8765  ";"2019JJ00";"     460"
"75437";"T001038";"T001040";"PC8766  ";"2019JJ00";"       5"
"75459";"T001038";"T001040";"PC8771  ";"2019JJ00";"    1000"
"75481";"T001038";"T001040";"PC8772  ";"2019JJ00";"      20"
"75503";"T001038";"T001040";"PC8773  ";"2019JJ00";"     320"
"75525";"T001038";"T001040";"PC8774  ";"2019JJ00";"     145"
"75547";"T001038";"T001040";"PC8775  ";"2019JJ00";"      35"
"75569";"T001038";"T001040";"PC8801  ";"2019JJ00";"    6650"
"75591";"T001038";"T001040";"PC8802  ";"2019JJ00";"    6125"
"75613";"T001038";"T001040";"PC8804  ";"2019JJ00";"    1100"
"75635";"T001038";"T001040";"PC8805  ";"2019JJ00";"     220"
"75657";"T001038";"T001040";"PC8806  ";"2019JJ00";"     595"
"75679";"T001038";"T001040";"PC8807  ";"2019JJ00";"     255"
"75701";"T001038";"T001040";"PC8808  ";"2019JJ00";"     360"
"75723";"T001038";"T001040";"PC8809  ";"2019JJ00";"      45"
"75745";"T001038";"T001040";"PC8811  ";"2019JJ00";"     465"
"75767";"T001038";"T001040";"PC8812  ";"2019JJ00";"     255"
"75789";"T001038";"T001040";"PC8813  ";"2019JJ00";"     135"
"75811";"T001038";"T001040";"PC8814  ";"2019JJ00";"     120"
"75833";"T001038";"T001040";"PC8816  ";"2019JJ00";"     115"
"75855";"T001038";"T001040";"PC8821  ";"2019JJ00";"     560"
"75877";"T001038";"T001040";"PC8822  ";"2019JJ00";"    1040"
"75899";"T001038";"T001040";"PC8823  ";"2019JJ00";"     335"
"75921";"T001038";"T001040";"PC8831  ";"2019JJ00";"    1030"
"75943";"T001038";"T001040";"PC8832  ";"2019JJ00";"     110"
"75965";"T001038";"T001040";"PC8833  ";"2019JJ00";"      25"
"75987";"T001038";"T001040";"PC8834  ";"2019JJ00";"     195"
"76009";"T001038";"T001040";"PC8835  ";"2019JJ00";"     415"
"76031";"T001038";"T001040";"PC8841  ";"2019JJ00";"     115"
"76053";"T001038";"T001040";"PC8842  ";"2019JJ00";"     450"
"76075";"T001038";"T001040";"PC8843  ";"2019JJ00";"     270"
"76097";"T001038";"T001040";"PC8844  ";"2019JJ00";"      40"
"76119";"T001038";"T001040";"PC8845  ";"2019JJ00";"      80"
"76141";"T001038";"T001040";"PC8851  ";"2019JJ00";"    1375"
"76163";"T001038";"T001040";"PC8852  ";"2019JJ00";"      70"
"76185";"T001038";"T001040";"PC8853  ";"2019JJ00";"      40"
"76207";"T001038";"T001040";"PC8854  ";"2019JJ00";"     530"
"76229";"T001038";"T001040";"PC8855  ";"2019JJ00";"    1715"
"76251";"T001038";"T001040";"PC8856  ";"2019JJ00";"     150"
"76273";"T001038";"T001040";"PC8857  ";"2019JJ00";"     485"
"76295";"T001038";"T001040";"PC8861  ";"2019JJ00";"    6560"
"76317";"T001038";"T001040";"PC8862  ";"2019JJ00";"    8105"
"76339";"T001038";"T001040";"PC8871  ";"2019JJ00";"      10"
"76361";"T001038";"T001040";"PC8872  ";"2019JJ00";"     595"
"76383";"T001038";"T001040";"PC8881  ";"2019JJ00";"    2575"
"76405";"T001038";"T001040";"PC8882  ";"2019JJ00";"      15"
"76427";"T001038";"T001040";"PC8883  ";"2019JJ00";"      15"
"76449";"T001038";"T001040";"PC8884  ";"2019JJ00";"     115"
"76471";"T001038";"T001040";"PC8885  ";"2019JJ00";"      40"
"76493";"T001038";"T001040";"PC8891  ";"2019JJ00";"    1040"
"76515";"T001038";"T001040";"PC8892  ";"2019JJ00";"      20"
"76537";"T001038";"T001040";"PC8893  ";"2019JJ00";"      90"
"76559";"T001038";"T001040";"PC8894  ";"2019JJ00";"     220"
"76581";"T001038";"T001040";"PC8895  ";"2019JJ00";"     150"
"76603";"T001038";"T001040";"PC8896  ";"2019JJ00";"     475"
"76625";"T001038";"T001040";"PC8897  ";"2019JJ00";"     135"
"76647";"T001038";"T001040";"PC8899  ";"2019JJ00";"    1135"
"76669";"T001038";"T001040";"PC8911  ";"2019JJ00";"    5395"
"76691";"T001038";"T001040";"PC8912  ";"2019JJ00";"     120"
"76713";"T001038";"T001040";"PC8913  ";"2019JJ00";"    3770"
"76735";"T001038";"T001040";"PC8914  ";"2019JJ00";"     495"
"76757";"T001038";"T001040";"PC8915  ";"2019JJ00";"    5190"
"76779";"T001038";"T001040";"PC8916  ";"2019JJ00";"    3300"
"76801";"T001038";"T001040";"PC8917  ";"2019JJ00";"    3360"
"76823";"T001038";"T001040";"PC8918  ";"2019JJ00";"    6105"
"76845";"T001038";"T001040";"PC8919  ";"2019JJ00";"     780"
"76867";"T001038";"T001040";"PC8921  ";"2019JJ00";"    9030"
"76889";"T001038";"T001040";"PC8922  ";"2019JJ00";"    3295"
"76911";"T001038";"T001040";"PC8923  ";"2019JJ00";"    3505"
"76933";"T001038";"T001040";"PC8924  ";"2019JJ00";"    3690"
"76955";"T001038";"T001040";"PC8925  ";"2019JJ00";"    5350"
"76977";"T001038";"T001040";"PC8926  ";"2019JJ00";"    5260"
"76999";"T001038";"T001040";"PC8927  ";"2019JJ00";"     725"
"77021";"T001038";"T001040";"PC8931  ";"2019JJ00";"    3720"
"77043";"T001038";"T001040";"PC8932  ";"2019JJ00";"    7000"
"77065";"T001038";"T001040";"PC8933  ";"2019JJ00";"    4035"
"77087";"T001038";"T001040";"PC8934  ";"2019JJ00";"    2200"
"77109";"T001038";"T001040";"PC8935  ";"2019JJ00";"    6810"
"77131";"T001038";"T001040";"PC8936  ";"2019JJ00";"     750"
